ID,a,h,q,AIC,BIC
40021,9.94110678908e-05,2464.65966245,0.0470498879274,-337.467493699,-334.634176761
40022,1e-12,4707.87627701,0.0,-331.090371893,-328.257054955
40023,7.91396887834e-06,103.572954027,0.417921736014,-87.9622771804,-88.1245467333
40024,8.7066337194e-05,4.41016397223,0.0314591740243,-102.82785826,-102.990127813
40025,1.32991221845e-05,256.282335776,0.387256785849,-147.41639657,-146.222710751
40026,5.77007405522e-07,114.245310966,0.948433797242,-86.257673423,-86.4199429758
40027,6.87788907644e-05,10.413660509,0.434959532178,-122.441905823,-121.850232091
40028,1e-12,85.0432555511,0.0,-63.2322252615,-63.3944948143
40029,3.35804306982e-05,159.727939632,0.0993457913585,-135.042702729,-134.13494745
40030,0.000179971581771,164.091335206,0.0,-75.8608725485,-76.4855941408
40031,0.000143334652222,1237.91629087,0.00102703683927,-176.085168252,-175.177412973
40032,1e-12,2936.61607856,0.0,-107.235612805,-107.397882357
40033,0.125098136789,4.17149861014,1.32787940178e-05,-227.040031189,-221.827022334
40034,9.98789536633e-08,2083805.5797,0.577728838437,-367.07755801,-365.883872191
40035,1.38718999816,0.00708672650287,0.0,192.084256669,195.740884144
40036,2.0286023078,0.00075831668238,0.0,267.097738851,270.631900342
40037,0.0723023293763,0.0288554482115,0.194908157863,113.623883462,116.757450775
40038,0.46374848164,1.41340452393,0.206692238695,-164.535226072,-160.045703387
40039,0.441930948286,1.91364360284,0.304026874523,-179.339963162,-174.760881588
40042,4.34837332597e-06,273.108755799,0.833293983647,-1169.90768799,-1162.47567755
40043,4.04473930641e-05,302.07349234,7.16622705621e-09,-1248.57317765,-1241.14116721
40044,0.00039175293257,5.32520573254,0.441634864199,-53.8619207496,-55.0336070123
40045,0.0006944445,42.8571434694,0.0,-291.86630322,-287.978792622
40046,0.00069999992,36.3636363636,0.0,-237.688538559,-234.282055911
40047,7.97027114119e-06,1308.60068564,0.287856012761,-1359.07864884,-1352.20727052
40048,8.02199693173e-06,291.532486311,0.1766284765,-1183.6010567,-1176.81301706
40049,8.48531787512e-06,388.798233587,0.134128360357,-863.790756826,-858.177153794
40050,0.02639497605,5.47603835177,1.03325990815,-71.8239212178,-62.956440045
40051,0.00166892382552,1.50242259477,0.99290272175,-218.605707411,-210.64382636
40052,1.91745253153e-06,4469.58347757,1.0109872436,-1486.1254897,-1479.38000397
40053,2.07203007274e-06,4335.40909584,0.964521598498,-1498.33976345,-1491.59427773
40054,2.02928659754e-06,7453.49001472,0.944223240131,-1450.88147254,-1444.13598682
40055,4.86200000005e-06,7199.99424,0.0,-1469.17571329,-1462.43022756
40056,0.000101778097437,38201.9381784,0.589271149479,-109.062725665,-110.234411927
40057,3.00455493657e-05,835.690648678,1.00222165432,-113.739256838,-114.363978431
40058,5.87442824654e-05,2072.25307559,1.10772522661,-62.5966483126,-64.4377652293
40059,6.72345384806e-05,1173.48913243,0.78662126017,-165.274031221,-164.682357489
40060,0.000147096982929,2391.29274269,0.986262858233,-76.0072781404,-77.1789644031
40061,4.51285853631e-06,2612.72158807,0.751034499898,-157.756440529,-157.518115904
40062,2.87716877578e-06,1968.9613916,0.460147971931,-161.705944256,-161.467619631
40063,5.78946890428e-11,321798.284414,0.640084313379,-488.290226752,-485.790586719
40064,7.39575732981e-05,392.473072203,0.11544530342,-221.774808875,-219.275168843
40065,2.82089617559e-05,358.926851784,0.0,-305.825602492,-302.692035178
40066,1.94611699048e-05,3.15031245535e-08,0.27321565349,-173.151659813,-170.833893646
40067,4.75143031363e-05,0.729272296088,0.031130876633,-267.078746858,-263.422119383
40068,0.0086582815439,35.833522656,0.0145528022525,-55.9937929514,-56.6185145437
40069,0.0237884496271,27.6357645816,0.0372896994733,-47.9903297984,-48.6150513907
40070,1e-12,13.3953487973,0.0,-29.374607775,-29.9993293673
40071,0.19865892625,14.0211182957,0.468248961703,-44.5145672584,-45.1392888507
40072,0.0109662384451,9.21789662073,0.768164851636,-40.1824910476,-40.8072126399
40073,0.00506028463402,11.9042470314,1.10352570379,-46.9161539571,-47.5408755494
40074,0.0167862818805,13.3717190288,0.188256299629,-44.7928464596,-45.4175680519
40075,0.00944293560053,24.3582468126,0.0104377082052,-52.8706832796,-53.4954048719
40076,0.0106641401364,11.2294335105,0.0625115984523,-45.0196306949,-45.6443522873
40077,0.000131599756737,1570.3446268,1.35226151481,-89.4906612339,-90.1153828263
40078,1e-12,299.750218143,0.0,-66.7844612197,-67.4091828121
40079,0.00013600522658,221.125545526,1.06908026448,-72.659102876,-73.2838244683
40080,1.07747846434e-06,124.323814447,1.46445987533,-67.0900331042,-67.7147546966
40081,0.000312984850438,41.0184895879,0.0396724157119,-75.5672361535,-76.1919577458
40082,0.0002812099029,28.567231895,0.0858739791949,-63.4356359424,-64.0603575348
40083,8.66239606619e-05,25.2967063651,0.308152275586,-58.0909877144,-58.7157093067
40084,0.00010926743046,19.9854849675,0.281783593197,-55.1899576358,-55.8146792282
40085,0.000238243659818,29.1232089188,0.0334245104096,-60.9614225014,-61.5861440938
40086,0.000129379320882,20.3876961025,0.42679392874,-50.4410716244,-51.0657932167
40087,1.8262343244e-05,25.0353475051,0.435624957116,-69.6216905725,-70.2464121648
40088,9.3656686717e-05,508.989573373,0.0147305254956,-89.1513604234,-89.7760820157
40089,1.30993832882e-05,93.7781169929,0.272385623555,-86.4353209387,-87.060042531
40090,2.54912251418e-07,333.195714954,1.60658826467,-90.6035208966,-91.2282424889
40091,4.75855994079e-05,560.751552597,1.97651604555,-84.3471363173,-84.9718579096
40092,4.79667034859e-05,661.109613345,0.249243138799,-84.3107818221,-84.9355034144
40093,1.99502672252e-05,460.810517273,0.828898097377,-89.4235676612,-90.0482892535
40094,2.1159061625e-07,179.082828136,1.63805884746,-80.0771717822,-80.7018933745
40095,2.77193324322e-05,546.148241544,1.27012138201,-78.420998348,-79.0457199403
40096,4.84131137513e-07,404.118817589,1.64110259263,-105.511141065,-106.135862658
40097,4.36060070933e-05,1293.13732207,0.747117579547,-85.5617194495,-86.1864410418
40098,1e-12,21598.2721382,0.0,-496.311734398,-492.777572907
40099,3.77028548493e-07,12872.496896,1.99999954836,-832.553129594,-827.486491232
40100,5.53981166829e-07,57796.316531,0.933496799955,-915.439428033,-910.372789671
40101,6.53333333334e-06,14409.221902,0.0,-1572.03311777,-1565.20311941
40102,2.24469588728e-06,0.409876495859,0.0,-162.286771075,-154.441409525
40103,2.44836524721e-07,35810.8386596,1.78472467305e-06,-188.425241759,-188.186917134
40104,2.43870533878e-07,83667.0044787,0.265690547785,-203.861092033,-203.622767408
40105,1.87054102352e-06,7423.99883843,0.323454442881,-129.056907124,-129.681628716
40106,1.33283874904e-06,46325.413297,0.524688256893,-124.056085284,-125.227771547
40107,1.97782420774e-07,1239.5904095,0.0790865649149,-153.822430626,-154.994116889
40108,1e-12,13.0434782042,0.0,-500.120708999,-493.69130482
40109,1e-12,16.9811320434,0.0,-589.969348688,-583.223862962
40110,1e-12,26.4705880796,0.0,-655.738571145,-648.908572788
40111,0.000108535415291,340.87034979,0.0904797656679,-88.6037573512,-89.2284789436
40112,0.0271573519247,0.812837606416,0.023271783589,-12.8390271204,-14.0107133831
351,0.000200336044505,0.112718455724,0.121270511243,-14.3728850264,-11.2393177133
814,3.72660095371e-06,15129.3070909,1.25354701641,-148.707316535,-148.115642803
71,6.16792589225e-08,2847.3558403,1.99991583539,-110.795580877,-111.420302469
445,5.83921311859e-07,11452.7773598,0.522459712359,-76.5695584978,-78.4106754145
3,7.92785861348e-06,3300.09780678,0.22152140278,-87.5167943714,-89.3579112881
2,1.18760339674e-07,3801.23406207,0.973993337117,-82.2068278859,-84.0479448026
450,9.82577540876e-06,17114.1816699,0.0966537494345,-143.406469002,-144.031190594
140,0.00561267474801,5.60450788311,1.08625393978,-24.6774161956,-25.3021377879
79,4.36230646772e-06,2432.12092487,0.539035993939,-206.058355541,-205.150600262
713,3.58194099742e-05,6636.77921562,0.0613504650963,-622.64632614,-618.344364527
708,1.37340330016e-05,3223.04680159,0.342571757656,-103.971156383,-105.142842646
920,0.00415374832255,1.10288909203,0.519397255611,-32.8633227033,-33.4880442956
721,6.8244009489e-06,73646.0527551,0.00553067040503,-161.142538142,-161.767259734
687,1.1954595638e-05,10055.3768922,0.61536798167,-1302.12137127,-1295.83833758
691,1.11021668329e-05,4433.92931295,0.0740760577811,-1239.40987495,-1233.12684127
6,3.67438734339e-06,3094.2950531,0.237137006486,-618.274692988,-613.877485279
695,5.28239561707e-05,325.25548044,0.120213157555,-91.1289988097,-92.3006850724
40114,1e-12,7201.44605037,0.0,-88.0235769038,-89.1952631665
40115,0.00342230087271,5.96365236176,1.10359049258,-39.5973564474,-40.2220780397
40116,0.00138981154471,2.55648733637,1.79818625635,-36.8764584826,-37.5011800749
40117,0.0355871805237,1.33645097693,0.000895681887474,-30.1143802042,-30.7391017966
40118,0.0185633158729,6.70961880239,0.00136360364745,-38.8693179501,-39.4940395424
40119,0.0220749927314,1.97877966277,0.127178368007,-38.0951922855,-38.7199138778
40120,0.0156966035511,1.49103816492,0.232544419207,-30.2473865373,-30.8721081296
40121,0.00195475746102,7.91225443096,0.0404743480623,-66.6820105245,-67.3067321168
40122,1e-12,12004.8019208,0.0,-598.348649076,-594.145056931
40123,0.00120185536599,116.92687534,0.540389325329,-70.3159587226,-70.9406803149
40124,0.000645463650369,161.131979291,0.173010864206,-73.5976213504,-74.2223429427
40125,5.99957914349e-07,76958.1559866,0.0014330278912,-492.287124466,-489.153557153
40126,2.40333333346e-07,13404.8257373,0.0,-455.838008697,-452.704441384
40127,3.93822222278e-07,14388.4892086,0.0,-344.723705929,-342.405939762
40128,0.00242148674322,1.99555562622,0.000134100006987,-35.1868687265,-35.3491382794
40129,0.000227732892285,0.324483167888,0.225309214347,-31.5216888875,-31.2833642625
40130,0.132655042655,0.640960000652,0.0002847258638,-13.4258943301,-14.5975805928
